Hang_Seller,Seller_ID,Tong_Doanh_Thu,So_Luong_Don_Hang,So_Luong_San_Pham_Ban,Doanh_Thu_Trung_Binh_Moi_Dong
2608,3f8247d0f772ffa58560e5c682521ad5,158.45,1,1,158.45
2609,1fbe10c70e30765ed1de86d9f7e98409,158.11,2,6,26.35
2610,e82de6494d91d3c4c54450f59b227a94,157.7,3,3,52.57
2611,741f8c587cb4248ebc5b779a0e8e0e51,157.64,5,5,31.53
2612,be1e9e378700cecaa4ebf71433d7915c,157.51,2,2,78.76
2613,e00d85ce20ea50c1224c66ca5050527d,157.3,1,1,157.3
2614,4c4d546adf3c3868fe19c9ec6e9ffda9,157.09,2,3,52.36
2615,062c325cd6a2b87845fab56b4ec2eeae,157.08,2,2,78.54
2616,40ec8ab6cdafbcc4f544da38c67da39a,157.0,2,2,78.5
2617,59de1d4c8c057c2a53acd4ca66531af2,156.75,1,1,156.75
2618,712efd3b68f9686dc856b84abd0f21ae,156.16,1,1,156.16
2619,9558aa23f77a9e0a0eca83540999f43b,155.58,2,2,77.79
2620,4a5b36211b1f51bf7eaa5c10a57fa483,155.26,1,1,155.26
2621,bf0045791395e66460eb04749c68672a,155.25,2,2,77.63
2622,876182d1918783bbe15233febfbd4926,155.0,3,3,51.67
2623,26e2e5033827d2ba53929f43e03d8ffe,154.78,1,1,154.78
2624,96e5dc09087bad639b4ee193104ec2e5,154.44,2,2,77.22
2625,aa1eb17b9fdf6dfd546e25c45c7b9235,154.26,3,4,38.57
2626,e5bd51692380fd8cabb19b756b95e714,153.04,3,3,51.01
2627,f114dca2828bf718548db175ebe2cfcd,152.99,1,1,152.99
2628,519a7aa428f18d125a283cf8c014fdd6,152.8,3,3,50.93
2629,934ed5cd1b9c1c7382d0a94a94b9e639,152.47,1,1,152.47
2630,788f22bafdd7ab0e1e79f19db72f16a4,152.04,2,2,76.02
2631,13dd308f81fea30cc670c656b2b46cc3,151.14,3,3,50.38
2632,5f57db27027655e6c6a391601daa0258,151.04,1,1,151.04
2633,910a922b426b7ff95eaee129ad6c0e1f,150.96,2,2,75.48
2634,60ad151920c4f6f3ebbe8cfdf6166779,150.67,2,2,75.34
2635,8c351ed7c326c62123318f4f3246e906,150.66,2,2,75.33
2636,4c60877808f4318ef1107fbeb8f89afa,150.63,2,2,75.32
2637,b416191c9813d821a295cfabafff4161,150.14,2,2,75.07
2638,0f80a40c312b2472dca482cf50f5186f,150.0,1,1,150.0
2639,d4a5e99e0dd915df64ba55a7fbd583fd,149.75,2,6,24.96
2640,296729ffb9b684050dd24836dac4494a,149.61,2,2,74.81
2641,739c7d7be81f63812dea0d1b1451c651,149.3,2,2,74.65
2642,e88165a185134e13fdfc85d4fa654db8,149.22,2,2,74.61
2643,d8bf0fc082fd4a77fc2e5679b6c00133,149.04,1,1,149.04
2644,570d4583587a5fe2d47c7be89b91ad27,148.92,2,2,74.46
2645,2fa13c8bd5705d279f7ed5cc9ec61c68,148.7,2,4,37.18
2646,c87abc38c8ed3240861729e1aeadf221,148.68,1,1,148.68
2647,db6a4d4b5f1f5f98820ce6ce2619e2de,148.15,1,1,148.15
2648,693660429f9dc4ff704eb3d88dad54d7,148.12,2,2,74.06
2649,52454f90d4c30c016768db02f88c1a74,147.67,3,5,29.53
2650,7c4402417d51474d4d0cda9557340e40,147.59,1,1,147.59
2651,2f3d8b4c9e2ee165075331fea3f3095a,147.35,1,1,147.35
2652,a90a5da8b09e44264a177c0374a5ac87,147.3,3,3,49.1
2653,2b5ed0c9139dae8883a200dfcb272ece,144.75,4,4,36.19
2654,70126eecc6aa1274392a1743866e9678,144.74,3,3,48.25
2655,e732329483fd5f27367dd997b47f598a,144.47,1,1,144.47
2656,dc120d932ddf9d4dfb6fd68beefda622,144.44,1,1,144.44
2657,c092292535a57dacd95a8765f5518f87,143.98,1,1,143.98
2658,b6f52e346160519c24a23af05410ad32,143.25,1,1,143.25
2659,e5c84227854980f1db19a58958c551d9,141.64,4,4,35.41
2660,88af55b4a7ca402b27df16f7c7c9b5d2,141.52,1,1,141.52
2661,e5def42655b7490edac5a56fe8e9e603,141.42,1,1,141.42
2662,e9b6c33b71b67737693b4cfa68341c8d,141.39,1,1,141.39
2663,c4b911d06343b21dd906651f8101cb49,141.33,2,2,70.67
2664,160851d3ece7aa1a510f8d1a4bb8a8af,141.15,2,2,70.57
2665,11d4c477d09821164bca4f70a2eae031,140.86,3,4,35.22
2666,a69aa24cec11168e7e39a3fbc727e925,140.29,3,3,46.76
2667,e3e15e2c0b9700561efac21c6be48066,139.74,3,4,34.94
2668,0692610d8abe24f287e9fae90ea0bbee,139.58,3,3,46.53
2669,bba8d0c234a52b87b3957037a215d1a4,139.53,1,1,139.53
2670,003554e2dce176b5555353e4f3555ac8,139.38,1,1,139.38
2671,cb5ff1b9715e99589f3e0c7a6afab9e3,139.03,4,4,34.76
2672,d52cbce9845184537284a23c3bc3da0e,138.78,2,4,34.7
2673,01266d4c46afa519678d16a8b683d325,137.48,3,3,45.83
2674,f9a02f1922d1de564392e656d82b3fda,137.39,1,1,137.39
2675,00d8b143d12632bad99c0ad66ad52825,137.1,1,1,137.1
2676,a353b1083c9863d756d9404695016d64,137.09,1,1,137.09
2677,35281d148dcf7134bae913c57db4e6da,137.02,1,1,137.02
2678,4be9ae93c4fc0f41713d71a4194ee1b3,136.97,1,1,136.97
2679,164a5a8794e6d42e14f55e447b12a3bc,136.76,1,1,136.76
2680,9e17b9d64683aebcbb9ee362d06463b4,136.67,2,3,45.56
2681,781a66c0d89e30814d49fe8b5e14cd07,136.3,1,1,136.3
2682,d1aa1ec0839dcab73a6161130eb1f94a,136.04,1,1,136.04
2683,630008e0f062605a415d694489f6f82e,135.5,2,3,45.17
2684,07a9bc7f61396b658ddf3ac534efe44c,135.49,1,1,135.49
2685,a150c540f572d0fb53992264bc5c10b5,135.49,1,1,135.49
2686,6235903333ba7de1928c869e268e5964,135.48,1,1,135.48
2687,8dd386be0767c330276ea6a3f96532d3,134.48,1,2,67.24
2688,d8d9567d0bfb0bc7eb845a205ba42657,134.31,4,4,33.58
2689,623ad9d0c1e14bb5464a8c72bff7b4af,133.96,1,1,133.96
2690,674207551483fec113276b67b0d871ff,133.84,1,1,133.84
2691,9c3a1c416c765687bc79a04113269929,133.8,1,1,133.8
2692,0dfbed20065e425d2eaefb101f9816c0,133.6,3,3,44.53
2693,9bf11dfc0bec77e5a23028043c3c5a8f,132.06,1,1,132.06
2694,1cbcd2ee0afb3fc09963b87eb65e7e4f,130.65,1,3,43.55
2695,2c9005d8043aff18b8557ffb7b13cda4,129.64,1,1,129.64
2696,93bef6edaa84956e8e575016449b6351,129.56,1,1,129.56
2697,43b2c864251aa0ce4030c746984e088a,129.32,2,2,64.66
2698,011b0eaba87386a2ae96a7d32bb531d1,129.16,1,2,64.58
2699,324583d68897f5ddbaf38f6248322176,127.99,2,3,42.66
2700,28d162ab86bb49d719c32f0ee6186eaa,127.2,1,1,127.2
2701,bcf5566870987da7bc811fbc8c5b9fd9,127.12,1,4,31.78
2702,62de60d81c55c29d76a6bce418b31cef,126.87,1,1,126.87
2703,80cfd480be3eb6d6267139f5cb793555,126.34,1,1,126.34
2704,f43827dd686be3a4a80e00aa299990fb,125.74,1,2,62.87
2705,be67f78487e2cecb0d55bc769709e4f5,125.64,1,1,125.64
2706,eaaa46e98c9e61f6764dd1d7a2ab8b3e,125.64,1,1,125.64
2707,7bb8fac2913a6064ec412e583c6d8b4d,125.52,1,1,125.52
2708,60da8bfa7eebe230b7d66ac4082d79b3,125.27,3,3,41.76
2709,443d880f15cbd3572885e1d44bf2c478,125.0,1,2,62.5
2710,253c025bab43881055aeecde5e2d8b77,124.33,2,2,62.17
2711,b8d890108a7a80e4f5d59eea9f362438,124.29,2,3,41.43
2712,ac1ed5fc15901fbc92920361eb4ab350,124.04,1,1,124.04
2713,2aafae69bf4c41fbd94053d9413e87ee,123.87,2,2,61.94
2714,5741dc2bf5044c34d0698681c5081bed,123.75,3,3,41.25
2715,db1f0f7c7e5e87f40b62226f020bb297,123.73,3,3,41.24
2716,889009a0ed0bb52c87819941192931b8,122.98,1,1,122.98
2717,92992bec39dde5766f590d3b1f46d465,121.67,1,1,121.67
2718,a4fc6eadaff1576af888509a53420f6a,121.62,1,1,121.62
2719,247587846358bb1d2e4c6522020b36fe,121.51,1,1,121.51
2720,05aebce0b5c8f0d41b29b686f2d05fd3,120.88,2,2,60.44
2721,9d213f303afae4983637247556438ede,120.81,2,3,40.27
2722,4fae87d32467e18eb46e4a76a0a0b9ce,120.8,1,1,120.8
2723,db7ed69a53aa9fb1c01930ba54a88bbe,120.78,1,1,120.78
2724,4cc43a222a0f94910728b62b97a8c5f8,120.76,1,1,120.76
2725,a2b911e9ad40dc7d61c142a4683e2d85,120.3,1,1,120.3
2726,217f005bb37ff3aeef5b2ae1788e75ba,120.22,3,3,40.07
2727,2cb98e27ce1c18abdb42209b34c382a7,119.7,1,1,119.7
2728,2d20f1cd18725c91147da0791d498022,119.69,1,1,119.69
2729,4fe2f67634d00c021aa01f96b6f2d68e,118.84,2,2,59.42
2730,271b8923c6a549e02d3c9fd1f8c0422b,118.59,1,1,118.59
2731,028872bfa080090a9d0abd4f1af168f8,117.87,1,3,39.29
2732,74a9b9bddf14ece02beb81f52c41a88d,117.06,2,2,58.53
2733,79b93a308a97792cf53ac75f46da00b5,116.04,1,1,116.04
2734,17998cf586426bf0f2c3726cb0a4b211,115.52,2,2,57.76
2735,9b1050e85becf3ae99c1cf4934c9bc5d,115.34,2,2,57.67
2736,26562f211dd1364af2a8596dc945e8ae,115.11,2,2,57.56
2737,aa8af66c623d7d544dfe4bb85b5ebe3b,114.57,1,1,114.57
2738,aa17b35ce4de7b565be3249ba838944f,114.0,2,2,57.0
2739,3d2400ac620cffa23ac81bd192f7f555,113.9,1,1,113.9
2740,6b2612338467c08c9b25f0cc55b1578d,113.87,1,1,113.87
2741,1c742ac33582852aaf3bcfbf5893abcf,113.69,1,1,113.69
2742,7a073a40a9d3f1fee8bc45670ea1e909,112.78,1,1,112.78
2743,918f6fbcf3ab724d805867303e593a1b,112.58,2,3,37.53
2744,376d67b61dce0c990155286e7ae486a4,111.91,1,1,111.91
2745,7f02656561b680def9986c0795a8a080,111.83,2,2,55.92
2746,270572bb714b00531be85e16e1550f26,111.76,1,1,111.76
2747,fa7ad8ae9bcb2c4493fdf38e96b1d74f,111.7,1,2,55.85
2748,fc99f99385ae90f66f01733856fb88c9,111.02,1,1,111.02
2749,a7c53f6b3b61adbdaa99dda97e8cbd56,110.3,1,1,110.3
2750,a5ff20ff766e7f50bd5066f33da14413,110.17,2,4,27.54
2751,65c255b299faf2d12050937cc219c46c,110.08,2,2,55.04
2752,00ab3eff1b5192e5f1a63bcecfee11c8,110.08,1,1,110.08
2753,7a704e63bb29c446869efde5d57524c8,109.9,1,1,109.9
2754,154bdf805377afea75a3bd158e9eab10,109.72,1,1,109.72
2755,22a23e5ac7061fc538cc2a019afaaf16,109.42,1,1,109.42
2756,166e8f1381e09651983c38b1f6f91c11,109.0,2,2,54.5
2757,6d04126aba80df143fd038e711b8fd96,108.86,1,1,108.86
2758,e4253cef933647000a82ff39c67b7bde,108.73,2,2,54.36
2759,d7d517afce974cd491b8d52bb5b5b1fc,108.72,1,1,108.72
2760,a72f15980dc3e9bfd1a49ac9b2f3af65,108.63,1,1,108.63
2761,dd264199fc8b687ad029de7de6d760e6,108.6,1,1,108.6
2762,cac4e0bc1a3269fa2b6ea5e763f6115b,108.02,2,3,36.01
2763,eb4a59a06b3948e851a7d7a830bcbc42,108.0,2,2,54.0
2764,2bdb95a56a36ebbc6640337ac5eac174,107.9,1,1,107.9
2765,5de1c80811ce7007f62f00d971236c09,107.75,2,2,53.88
2766,d598f929fc44e1e38678e7f47250ec04,107.3,1,1,107.3
2767,c85d7b477a709c85a1e8b8f25aa1b270,107.22,1,2,53.61
2768,6624bc09786f0e41ae48dfc5eeb1a9e2,107.01,1,1,107.01
2769,a56a8043ebf66e42119618fb8cf232c6,106.73,1,1,106.73
2770,5305693ffae2d3463377b1f6fe67b15a,106.55,1,1,106.55
2771,e4f121bf6ef8b9a1d4d3e65dd0473fab,106.46,2,2,53.23
2772,f8f35af4634605e6693c17cc3ffff5a8,106.39,1,1,106.39
2773,b86a47b3366e3b5424a7b225781f4908,106.35,1,1,106.35
2774,499185655c29ecfdbfe776ef7cf875b5,106.33,1,1,106.33
2775,83d458c0d6d4f94295d63f091460bd60,105.74,1,1,105.74
2776,dedcab67899479e4ea5dcc4eba47f587,105.64,2,2,52.82
2777,29c322e3f09f886f8bacbe91dfbd979e,105.57,1,2,52.79
2778,20fd2d2080ed85fa67fad3fcbb2c1813,105.47,1,1,105.47
2779,466222e777149751370e7e98fb623b0c,105.45,1,1,105.45
2780,bbf4a892cac7b82422baa711dffb8997,105.34,1,1,105.34
2781,4aba6a02a788d3ec81c03137144d9a80,105.28,1,1,105.28
2782,1fddcb7b326905d3ad5efe82187db347,105.22,1,1,105.22
2783,6187a137b2af59dfdbad8d9f8c373c14,105.02,2,2,52.51
2784,a7b7354cc588f7566a848bcbb1ce3d96,104.87,2,2,52.44
2785,b5dd7151a92ccaaa282cbe9681a05f44,103.7,1,1,103.7
2786,5587130f9850696ed7fafbc91c2cee44,103.49,2,2,51.75
2787,da2782c804606d2a5d8e1760dbb3e7ec,103.37,1,1,103.37
2788,f3055483058c84d75ca2a3314fb4deef,103.29,1,1,103.29
2789,5a32c398a06c345440bf2a683b017ad3,102.97,2,2,51.49
2790,0f519b0d2e5eb2227c93dd25038bfc01,102.9,1,1,102.9
2791,15b3b1b81484422eb41df68ac87f1f50,102.89,2,2,51.45
2792,a1bea9970d8f65b240555f99c2214f7f,102.48,1,1,102.48
2793,48e5ee06fb2dc74df1c711a9b6dfac2a,102.3,1,3,34.1
2794,f09e26011d833ddab11593c1a097a92a,102.09,1,1,102.09
2795,c2bda99904207edd1834f03e0022b007,101.68,2,2,50.84
2796,83f2b4881141ce3fcd4e985125d3279e,101.38,3,3,33.79
2797,3febca52652e7209509ccfe61cbde40e,100.9,2,2,50.45
2798,42d4b7e70819438f5ada61c965e92d7e,100.78,1,3,33.59
2799,c6381b1321d7d97717a5bb4ed5b77882,100.01,2,3,33.34
2800,43a5d4a57af536fddc96d08be3afdfcb,99.83,1,1,99.83
2801,a7d0f8dd44f57ef6de7f7f02e3d82630,99.67,2,2,49.84
2802,dadc51ef321949ec9a3ab25cd902e23d,99.34,1,1,99.34
2803,42fb44130ac3134cde8e35cf8ec7df25,99.14,3,3,33.05
2804,cd233f8bfa30ebfd651f47ee7d054951,98.56,1,1,98.56
2805,8fb67a334bacec338885b4e9e1708073,98.42,1,1,98.42
2806,52b53f7061969fe471d119b6195da864,98.37,1,1,98.37
2807,dcb7367a92f5ffb89f1e2152ed260285,98.34,1,1,98.34
2808,c542f5a8c64d973f30e9df8d06f70b4a,98.31,1,1,98.31
2809,97e50a621f8e801f4baf69e08687c192,97.78,1,1,97.78
2810,ca5832c6960267b71041f74bb39e8b12,97.71,1,1,97.71
2811,ba8e85df286308fe68a2ce83a8f8b2d6,97.66,1,1,97.66
2812,1d0646a72178a6fb37ee8082140e06ec,97.62,2,2,48.81
2813,1a8e2d9c38b84a9702ac7922924b0573,97.0,1,1,97.0
2814,b3809b8d4394588a47c8470ea331e135,96.88,1,1,96.88
2815,9fbd5666d8618fa571c4230fafa09bd6,96.71,1,1,96.71
2816,6dd7dce75cd55c1ce255dc38d9f0cd46,96.33,1,1,96.33
2817,c8771b1a10bb99bb34d3c459c5cffb53,96.1,1,1,96.1
2818,c0f3eea2e14555b6faeea3dd58c1b1c3,95.65,1,1,95.65
2819,b3e2faf2c1004d674f16a3aa3197f0e1,95.24,3,3,31.75
2820,8f0fbe2cd4d472157dc1cdef6edecaa9,94.76,2,2,47.38
2821,9591fc341b1bfb7ef561e2968ec6e011,94.21,1,1,94.21
2822,497709c2976a8fa308730a2dec5b0726,94.04,1,2,47.02
2823,02a2272692e13558373c66db98f05e2e,93.85,2,2,46.93
2824,bbd3acfe6de99892e73940d3fdceaf68,93.55,2,2,46.78
2825,fe9d9cf8631285d5982c6e2cf27fb114,93.54,1,1,93.54
2826,c8665a4dd081a2c436b1cd921079d0d9,93.53,1,1,93.53
2827,babcc0ab201e4c60188427cae51a5b8b,93.13,1,1,93.13
2828,5cf1ec37aea089f45110c70653a166ab,93.1,3,3,31.03
2829,f5b84683a9bf9e1df748cf40f601b39c,92.97,1,1,92.97
2830,8b11118053756a9a2932f447e11fc1b5,91.16,1,1,91.16
2831,455f46ef09a9e45667e2981df84b5cc2,90.98,2,2,45.49
2832,5a4236931428800e9d9cc04af0987118,90.66,1,3,30.22
2833,cf281cf8b7affbdfe751b29cc85580e1,90.23,1,1,90.23
2834,24a6daf925d9d591870a66660416de31,90.08,2,2,45.04
2835,723a46b89fd5c3ed78ccdf039e33ac63,90.04,1,1,90.04
2836,e9e446d01bd10a97a8ffcfc4a3a20cb2,89.61,4,4,22.4
2837,f90f77ef2799a27f80d90c425ca944f7,89.46,1,1,89.46
2838,a45765f8afb1e594b22bf9e974b46765,88.92,1,1,88.92
2839,b5b800c4065bebf4d3442311c9857344,88.81,1,1,88.81
2840,76623fde66e6b63b59440fd34160512d,88.74,3,3,29.58
2841,9b1f656ca3060f8af17a50d8a024b533,88.68,2,2,44.34
2842,392f7f2c797e4dc077e4311bde2ab8ce,88.56,2,2,44.28
2843,204b4e07bddef3c9b317f70189135b22,88.13,1,1,88.13
2844,61b893c57e33626afb104d4112b1be76,88.09,1,1,88.09
2845,b6c6854d4d92a5f6f46be8869da3fa1a,87.82,1,1,87.82
2846,85e7c62c1d6ea078c3897424f867a7c8,87.7,2,2,43.85
2847,d4d99b60c4c94cd35acd502cec65dc8d,87.29,1,1,87.29
2848,f0ec6a2adb05c62655a26dd347b8dede,86.78,1,2,43.39
2849,4003520d80d0bad1d5623f7aa3c63cda,86.74,1,1,86.74
2850,0a198e95d32b1be2da9424c962a6ebfa,86.67,1,1,86.67
2851,20d53aad4fe5ee93a64f8839609d3586,86.44,2,2,43.22
2852,3da38366e7bd9baf6369071f782ecdf0,86.43,1,1,86.43
2853,f0ec78809fe0bc3edb11c9fe5b97b059,86.26,2,2,43.13
2854,4e92348462c75b6c842b994ce84a0ed4,85.49,1,1,85.49
2855,b5d034ac251546e25afe9067f05c1539,85.27,1,1,85.27
2856,3e51f9cbe317bc3a88f2c76583811ee4,84.78,1,1,84.78
2857,a3fa18b3f688ec0fca3eb8bfcbd2d5b3,84.26,1,2,42.13
2858,edb65fe661681b1c0de8bd47c8655855,84.24,1,1,84.24
2859,d58d521f3789def2e7a22715e0badd93,84.2,2,2,42.1
2860,eaf6d55068dea77334e8477d3878d89e,84.01,3,3,28.0
2861,d7ab82074b5f1dfba46db123df101bff,83.97,2,3,27.99
2862,c13fb473e7cb8b83ccd543c094df0608,83.52,2,2,41.76
2863,be7a093e5b4d147b36b72bb1f9e415e5,83.26,1,1,83.26
2864,447d377bdb757058acb569025ee18a93,83.01,1,1,83.01
2865,7963e546f34e098b578f9ad102494601,82.22,1,1,82.22
2866,6ebf4eceee4dd9847201c82e77ef8123,82.03,1,1,82.03
2867,dd5450b022b2d00a2145a66331e1aef6,81.34,1,1,81.34
2868,ad738d3fcf42655ed15c4960b7b6c601,80.89,1,1,80.89
2869,26f6b7ab07be3e9e69ce82a6552efc19,80.75,2,2,40.38
2870,a2a41aedb70551d4a85aa04dc2fced48,79.73,2,2,39.87
2871,9ef932e837d8b7f392c0bfee9d359dc2,79.56,1,1,79.56
2872,ffcfefa19b08742c5d315f2791395ee5,79.52,1,1,79.52
2873,ac9b01377919cdbd2a1bbb8d5837c70b,79.44,1,1,79.44
2874,d9b00a97818674c7f8d8b1ef0e689679,79.08,1,1,79.08
2875,fa18c782a4866d313cadab567097f8f1,78.64,1,1,78.64
2876,67e43d802fde8cfd3f9580124f8167d1,78.36,2,3,26.12
2877,1d953075c2f0dd990bacf27b83b330f1,78.32,1,1,78.32
2878,52831e5990d0771cb4951d6f12928167,78.12,1,1,78.12
2879,f3511c85f59f8dec53d140501ee8e7a8,78.01,1,1,78.01
2880,f7c31656c19db6275a8acadca289f426,77.75,1,1,77.75
2881,86649b1632b1c0e6c0bcb2c90a8b75d8,77.66,1,1,77.66
2882,56a8b450e802502ba53a9885ee38e29f,77.65,1,1,77.65
2883,7c462184585ae80bd6e5774c62ce50f2,77.64,1,2,38.82
2884,3a3c180dd702a725bd0ba4117689239e,77.38,1,1,77.38
2885,c1d1ebb4745cc43cb6f05e9c8a705c9a,77.17,3,3,25.72
2886,80146bc52c4f6af5239b23de2a20262b,76.78,1,2,38.39
2887,6a3139c7bf09ece22a4713d956acbe5e,76.64,1,1,76.64
2888,e1a210d482714ce337763a19aef94ba4,76.51,1,1,76.51
2889,cecd97bc34ed8330bd4cd15713eda670,76.5,1,1,76.5
2890,7315baebc0572ff220d226283dc66728,76.22,2,2,38.11
2891,75fdd0a732287f9497b179f6bd445d32,76.08,1,1,76.08
2892,528ce32f560edd11add4169f6a5b65be,75.1,2,2,37.55
2893,07e8e8fc5222bb358e6f259da3197074,74.86,2,2,37.43
2894,0af2ab31141893d26aca5a404a537dab,74.51,1,1,74.51
2895,c240c4061717ac1806ae6ee72be3533b,73.89,1,1,73.89
2896,9996ae921c50e8dff411ac69c0b4bb8b,73.37,2,3,24.46
2897,d180e07dc1e58c31c3f0cd599dc4d945,72.96,1,1,72.96
2898,9e94fa26a70ede4d26226e918e8706a2,72.74,1,1,72.74
2899,c7246702dc991a06d788120dc7544391,72.52,1,1,72.52
2900,66d5ae34537110d3affc56174dad2b2f,72.18,1,3,24.06
2901,9140ef75cc8211c4035935e80e567204,72.18,1,1,72.18
2902,fe19dce63ae80346207c6c55713d1023,71.72,1,1,71.72
2903,2f1e7b90e01d9f086cbcb301c0c3d406,71.66,1,1,71.66
2904,258447aad3f7b01e2643c89f64dc5647,71.45,1,1,71.45
2905,1d139e3a3b14025640d8df1b230aace0,71.18,2,2,35.59
2906,0ee4fb99ac55ffbbc98795aa01b7f8fa,70.93,1,1,70.93
2907,7b3447b497e55af8c15fc7bd89d7b81a,70.65,1,1,70.65
2908,b77a27b1864483e721dc831d5ba4afa0,70.42,2,2,35.21
2909,cad9969167c09b48ae6f1d123f7fa68d,70.18,2,2,35.09
2910,0936e1837d0c79253456bbb2ffaaef10,70.02,1,2,35.01
2911,9ac75591b69c3402684b6ce0310f22ee,69.67,1,1,69.67
2912,3e46a38ee171c503c3b4a3f23fe3bf0c,69.01,1,1,69.01
2913,c1552b1dab6e6f760950368ae61fb600,68.69,2,2,34.35
2914,720e6cf846ea7572cbb66b743fb91e6c,68.55,1,1,68.55
2915,2c2c9832d1bb38c5b0034a3b47d313ee,68.35,1,1,68.35
2916,5415337f1863452476d42d9f14a16a61,68.35,1,1,68.35
2917,c963a25b8671419c6ce9eebe8fd03218,68.32,1,1,68.32
2918,c200c73f9d7e5a08ca439d6a0803da7c,68.2,1,2,34.1
2919,2078fe5066350e7d220c0ad3a3bbc6c1,68.04,1,1,68.04
2920,ebe3dabc4955c9b0d695e7bda38bf5c3,66.89,1,1,66.89
2921,5aaa890629f83706d8d9bfecd8377c1c,66.82,1,1,66.82
2922,63704069d9bd3a75c1cf59babe56004a,66.69,1,1,66.69
2923,43753b27d77860f1654aa72e251a7878,66.28,1,1,66.28
2924,b452cb0ae35044c4a53179c39f49fb06,66.23,1,1,66.23
2925,2e2f44824ab87a0cb961f68bf4073e7f,65.93,1,1,65.93
2926,ed49da7cadefc454d6a67de249eab240,65.83,2,2,32.92
2927,1b61fb1f0f2185d89e9a126c498e9cc7,65.81,1,1,65.81
2928,a1ed30492b3b798bc121845bc4aa7366,65.5,1,2,32.75
2929,3338e7a0710a195872be80e0d2423867,65.43,1,1,65.43
2930,deaadd805612bf94faaa9fa702516e11,65.11,1,1,65.11
2931,d1a1b40ec554c593a1a99366746289dd,64.22,1,1,64.22
2932,e0487761face83d64fcada2408959a36,64.12,2,2,32.06
2933,8629a7efec1aab257e58cda559f03ba7,64.11,1,1,64.11
2934,2ef086a599b597572aca4433b7ed6b3d,64.1,1,1,64.1
2935,539ed9e19811677513447759be5eccfc,63.92,2,2,31.96
2936,ce33c6211beaa8fef4cae8b52db39862,63.52,1,1,63.52
2937,51e0557bc7b86de13e946c60ee91ce39,63.4,1,1,63.4
2938,d85efbc8eff2b7adf524e2820569adc8,63.29,1,1,63.29
2939,70c0fda4c313d87115644d39e62eec60,63.08,1,1,63.08
2940,6c9875b2f94ba781186f0c1aed8d1687,63.05,2,4,15.76
2941,7494d0dcba8551df6cf37f1b905dc2f7,62.97,1,1,62.97
2942,0b1ca3ef18a63d7eb0c8897fa0849c08,62.87,1,1,62.87
2943,513a54369b6a8a6602fcb0e129c6d78d,62.66,2,2,31.33
2944,3ded4e2d5f135cb103e5949d7263d2dd,62.38,1,1,62.38
2945,d4828feed4cda2cd9d6b37899a95a71e,62.11,1,1,62.11
2946,d297f1055de2956aedfd3b04113dce3e,61.94,1,1,61.94
2947,749e7cdabbaf72f16677859e27874ba5,61.74,1,1,61.74
2948,417a1e6c7321084d2a0ae0d023cfad93,61.38,1,1,61.38
2949,4125d9385a25e82d2f72d3a0fd55bc3f,61.3,1,1,61.3
2950,d4f91e8be86b38da2ee35bc489645a9d,61.16,1,1,61.16
2951,16bdc8cefd0e32a6f0824d296c5ad14a,61.08,1,1,61.08
2952,9315e491484b1b0081ca166fc164108d,60.4,1,1,60.4
2953,7caa63f175b1cecbfaadd8b5ab9998c7,60.33,2,2,30.17
2954,cad10cc982ab6a391570c211b995c17c,60.19,1,1,60.19
2955,ae9690c6e8fee182c28c9ff8e11ca52c,59.81,1,1,59.81
2956,05a48cc8859962767935ab9087417fbb,59.39,1,1,59.39
2957,6bcb2352a2a0c38b845f598298ab9d26,59.38,2,2,29.69
2958,9c351405b754cc5ce3e2ecf277bb034a,59.11,1,1,59.11
2959,ac137bac82ffa8548e62bd9d01d2a14f,58.94,1,1,58.94
2960,4d8809767a5bafe22909c77951fb6b41,58.72,1,1,58.72
2961,edb58a1390adf273840030a3d6253829,58.28,1,1,58.28
2962,84deb808079d1be601c209c1e771b1cc,58.14,2,2,29.07
2963,2eeb6531ee027a48d401e72bebdd87d3,57.84,2,2,28.92
2964,535bf14f36346c7f59d87cece104d70c,57.77,1,1,57.77
2965,da3fede3469bf49b7293ce3fc45b294d,57.69,1,1,57.69
2966,2c00c85d30361cd2ced2969cffbbffa3,57.51,1,1,57.51
2967,e5545d4d4473876ea78c5bcebca365c3,57.47,1,1,57.47
2968,1f7dfad2cb384ea4d2d7e1ffbd78c407,57.29,1,1,57.29
2969,e595809a6c31ec4314fd06ef198c244d,57.23,1,1,57.23
2970,d63f306de130e0391d38a792541723b8,56.6,1,1,56.6
2971,2d8cfba3fcd3170555941605edaa196a,55.96,1,1,55.96
2972,a213f1bd6458f4a158f3746cb2514559,55.95,1,1,55.95
2973,df683dfda87bf71ac3fc63063fba369d,55.95,1,1,55.95
2974,c74f14c1e26cf1bd5bd34b6a1e274426,55.79,1,1,55.79
2975,baf15155e37ef5492731459bdc05be8a,55.72,1,1,55.72
2976,e72b4feb7abe210c52aa667abc25a3a2,55.64,1,2,27.82
2977,8b181ee5518df84f18f4e1a43fe07923,54.98,1,1,54.98
2978,c161d1327ebc3a156c09582ab2f59f6c,54.56,2,2,27.28
2979,3d62f86afa7c73be2628a3be1423f5a0,54.42,2,2,27.21
2980,ab75b89cc49c9ab3160d0c91565a442a,53.83,2,2,26.92
2981,70ee69419916dc13e3aed619061f996c,53.72,1,1,53.72
